year,month,airline_iata,carrier_name,airport_iata,airport_name,arrivals,arrivals_delayed_15min,arr_cancelled,arr_diverted,total_arrival_delay_min,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,snapshot_id
2024,12,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",38.0,7.0,0.0,0.0,793.0,336.0,0.0,73.0,55.0,329.0,2024_12_NK_SLC
2024,12,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",104.0,9.0,0.0,0.0,513.0,235.0,0.0,217.0,0.0,61.0,2024_12_NK_SMF
2024,12,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",131.0,19.0,0.0,1.0,1751.0,523.0,0.0,370.0,0.0,858.0,2024_12_NK_SNA
2024,12,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",18.0,6.0,0.0,0.0,288.0,128.0,0.0,68.0,0.0,92.0,2024_12_NK_STL
2024,12,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",77.0,16.0,0.0,0.0,946.0,522.0,0.0,299.0,0.0,125.0,2024_12_NK_STT
2024,12,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",23.0,9.0,0.0,0.0,658.0,53.0,0.0,520.0,0.0,85.0,2024_12_NK_STX
2024,12,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",384.0,91.0,0.0,0.0,6768.0,1883.0,356.0,3110.0,0.0,1419.0,2024_12_NK_TPA
2024,12,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",85.0,24.0,1.0,2.0,1785.0,383.0,20.0,171.0,0.0,1211.0,2024_12_OH_ABE
2024,12,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",81.0,16.0,3.0,0.0,1115.0,439.0,44.0,233.0,0.0,399.0,2024_12_OH_AGS
2024,12,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",68.0,25.0,3.0,0.0,1888.0,464.0,18.0,77.0,15.0,1314.0,2024_12_OH_ALB
2024,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",299.0,94.0,2.0,1.0,6475.0,1764.0,472.0,1568.0,11.0,2660.0,2024_12_OH_ATL
2024,12,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",109.0,31.0,1.0,0.0,1778.0,660.0,30.0,95.0,0.0,993.0,2024_12_OH_AVL
2024,12,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",19.0,5.0,0.0,0.0,423.0,17.0,0.0,1.0,0.0,405.0,2024_12_OH_AVP
2024,12,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",77.0,21.0,0.0,1.0,1366.0,350.0,51.0,157.0,0.0,808.0,2024_12_OH_BDL
2024,12,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",87.0,36.0,2.0,0.0,3637.0,556.0,886.0,189.0,0.0,2006.0,2024_12_OH_BGR
2024,12,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",307.0,79.0,2.0,1.0,4798.0,1208.0,469.0,634.0,0.0,2487.0,2024_12_OH_BHM
2024,12,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",299.0,87.0,2.0,0.0,5646.0,1615.0,218.0,944.0,0.0,2869.0,2024_12_OH_BNA
2024,12,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",91.0,16.0,0.0,0.0,972.0,264.0,75.0,64.0,0.0,569.0,2024_12_OH_BTR
2024,12,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",167.0,50.0,3.0,0.0,4481.0,1172.0,34.0,323.0,0.0,2952.0,2024_12_OH_BTV
2024,12,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",96.0,32.0,5.0,0.0,2675.0,640.0,545.0,149.0,0.0,1341.0,2024_12_OH_BUF
2024,12,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_12_OH_BWI
2024,12,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",205.0,55.0,0.0,0.0,3082.0,833.0,210.0,286.0,0.0,1753.0,2024_12_OH_CAE
2024,12,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",149.0,54.0,0.0,0.0,3807.0,402.0,65.0,283.0,0.0,3057.0,2024_12_OH_CAK
2024,12,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",134.0,38.0,1.0,0.0,4287.0,1300.0,883.0,384.0,0.0,1720.0,2024_12_OH_CHA
2024,12,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",195.0,46.0,6.0,1.0,4151.0,1725.0,96.0,124.0,0.0,2206.0,2024_12_OH_CHS
2024,12,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",48.0,10.0,2.0,1.0,706.0,118.0,28.0,105.0,0.0,455.0,2024_12_OH_CID
2024,12,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",125.0,39.0,3.0,0.0,3884.0,590.0,317.0,406.0,0.0,2571.0,2024_12_OH_CLE
2024,12,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",5193.0,1214.0,23.0,3.0,101579.0,31944.0,4905.0,9736.0,42.0,54952.0,2024_12_OH_CLT
2024,12,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",122.0,28.0,1.0,0.0,1567.0,339.0,126.0,232.0,0.0,870.0,2024_12_OH_CMH
2024,12,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",102.0,35.0,0.0,0.0,2907.0,1200.0,152.0,157.0,0.0,1398.0,2024_12_OH_CRW
2024,12,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",297.0,82.0,1.0,0.0,6762.0,1773.0,1029.0,792.0,45.0,3123.0,2024_12_OH_CVG
2024,12,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",121.0,30.0,0.0,0.0,1891.0,591.0,314.0,165.0,0.0,821.0,2024_12_OH_DAB
2024,12,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",291.0,87.0,3.0,0.0,6817.0,1650.0,417.0,636.0,0.0,4114.0,2024_12_OH_DAY
2024,12,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3281.0,1032.0,70.0,20.0,103150.0,27278.0,6184.0,14580.0,52.0,55056.0,2024_12_OH_DCA
2024,12,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",932.0,257.0,23.0,4.0,27154.0,7016.0,2876.0,3950.0,0.0,13312.0,2024_12_OH_DFW
2024,12,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",46.0,19.0,0.0,0.0,1315.0,244.0,78.0,156.0,0.0,837.0,2024_12_OH_DSM
2024,12,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",134.0,42.0,1.0,0.0,3601.0,538.0,187.0,469.0,0.0,2407.0,2024_12_OH_DTW
2024,12,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",66.0,15.0,0.0,0.0,1071.0,525.0,7.0,107.0,0.0,432.0,2024_12_OH_ECP
2024,12,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",28.0,6.0,0.0,0.0,197.0,51.0,0.0,13.0,0.0,133.0,2024_12_OH_FAY
2024,12,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",61.0,14.0,0.0,1.0,1059.0,318.0,29.0,125.0,0.0,587.0,2024_12_OH_FWA
2024,12,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",49.0,2.0,0.0,0.0,280.0,8.0,0.0,0.0,0.0,272.0,2024_12_OH_GNV
2024,12,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",102.0,20.0,0.0,0.0,1445.0,332.0,36.0,232.0,0.0,845.0,2024_12_OH_GPT
2024,12,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",55.0,12.0,1.0,1.0,990.0,296.0,47.0,60.0,0.0,587.0,2024_12_OH_GRR
2024,12,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",198.0,58.0,1.0,0.0,3637.0,822.0,41.0,213.0,21.0,2540.0,2024_12_OH_GSO
2024,12,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",345.0,83.0,4.0,2.0,6611.0,1571.0,244.0,685.0,0.0,4111.0,2024_12_OH_GSP
2024,12,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",229.0,83.0,10.0,3.0,7096.0,2221.0,375.0,794.0,104.0,3602.0,2024_12_OH_HPN
2024,12,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",226.0,68.0,3.0,1.0,6873.0,725.0,1495.0,776.0,10.0,3867.0,2024_12_OH_HSV
2024,12,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",143.0,34.0,0.0,0.0,1935.0,458.0,62.0,325.0,48.0,1042.0,2024_12_OH_IAD
2024,12,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",24.0,7.0,0.0,1.0,325.0,45.0,48.0,163.0,0.0,69.0,2024_12_OH_IAH
2024,12,OH,PSA Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",93.0,32.0,1.0,0.0,3290.0,999.0,357.0,477.0,4.0,1453.0,2024_12_OH_ICT
2024,12,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",181.0,53.0,0.0,0.0,3460.0,694.0,96.0,306.0,54.0,2310.0,2024_12_OH_ILM
2024,12,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",45.0,14.0,0.0,0.0,1377.0,352.0,0.0,61.0,0.0,964.0,2024_12_OH_IND
2024,12,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",189.0,35.0,2.0,0.0,5305.0,504.0,1847.0,297.0,0.0,2657.0,2024_12_OH_JAN
2024,12,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",90.0,17.0,0.0,0.0,1221.0,193.0,231.0,170.0,0.0,627.0,2024_12_OH_JAX
2024,12,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",16.0,4.0,1.0,0.0,278.0,71.0,0.0,29.0,0.0,178.0,2024_12_OH_LAN
2024,12,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",158.0,34.0,0.0,1.0,2573.0,1125.0,131.0,127.0,0.0,1190.0,2024_12_OH_LEX
2024,12,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",78.0,16.0,1.0,0.0,970.0,187.0,95.0,180.0,1.0,507.0,2024_12_OH_LFT
2024,12,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",112.0,29.0,3.0,0.0,2574.0,910.0,140.0,247.0,0.0,1277.0,2024_12_OH_LIT
2024,12,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",85.0,29.0,0.0,1.0,2286.0,577.0,95.0,347.0,0.0,1267.0,2024_12_OH_MCI
2024,12,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",17.0,3.0,0.0,0.0,284.0,44.0,4.0,30.0,0.0,206.0,2024_12_OH_MDT
2024,12,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",103.0,32.0,0.0,0.0,2100.0,860.0,223.0,250.0,0.0,767.0,2024_12_OH_MEM
2024,12,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",34.0,9.0,1.0,0.0,609.0,104.0,0.0,49.0,0.0,456.0,2024_12_OH_MGM
2024,12,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",182.0,45.0,1.0,0.0,2690.0,589.0,36.0,268.0,0.0,1797.0,2024_12_OH_MHT
2024,12,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",91.0,26.0,1.0,1.0,2820.0,791.0,9.0,87.0,0.0,1933.0,2024_12_OH_MKE
2024,12,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",116.0,22.0,0.0,0.0,1113.0,176.0,15.0,138.0,0.0,784.0,2024_12_OH_MLB
2024,12,OH,PSA Airlines Inc.,MLI,"Moline, IL: Quad Cities International",59.0,11.0,1.0,0.0,1714.0,304.0,30.0,35.0,0.0,1345.0,2024_12_OH_MLI
2024,12,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",26.0,12.0,2.0,1.0,2491.0,126.0,1041.0,99.0,0.0,1225.0,2024_12_OH_MOB
2024,12,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",94.0,33.0,0.0,0.0,4148.0,645.0,130.0,350.0,0.0,3023.0,2024_12_OH_MSN
2024,12,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",90.0,29.0,0.0,0.0,2515.0,735.0,317.0,278.0,0.0,1185.0,2024_12_OH_MSP
2024,12,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",49.0,18.0,0.0,0.0,1499.0,398.0,140.0,126.0,0.0,835.0,2024_12_OH_MSY
2024,12,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",228.0,71.0,0.0,0.0,5446.0,699.0,32.0,445.0,0.0,4270.0,2024_12_OH_MYR
2024,12,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",39.0,11.0,0.0,0.0,677.0,97.0,191.0,58.0,0.0,331.0,2024_12_OH_OAJ
2024,12,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",55.0,12.0,0.0,0.0,768.0,241.0,5.0,68.0,0.0,454.0,2024_12_OH_OKC
2024,12,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",20.0,4.0,1.0,0.0,223.0,30.0,0.0,32.0,0.0,161.0,2024_12_OH_OMA
2024,12,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",352.0,101.0,4.0,0.0,6228.0,1954.0,220.0,1017.0,0.0,3037.0,2024_12_OH_ORF
2024,12,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1139.0,297.0,4.0,2.0,29628.0,14488.0,878.0,3940.0,74.0,10248.0,2024_12_OH_PHL
2024,12,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",74.0,14.0,0.0,0.0,882.0,185.0,79.0,21.0,0.0,597.0,2024_12_OH_PIA
2024,12,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",91.0,30.0,1.0,0.0,2212.0,428.0,236.0,170.0,0.0,1378.0,2024_12_OH_PIT
2024,12,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",236.0,65.0,1.0,0.0,5017.0,1311.0,256.0,425.0,0.0,3025.0,2024_12_OH_PNS
2024,12,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",80.0,20.0,0.0,0.0,2055.0,452.0,54.0,89.0,0.0,1460.0,2024_12_OH_PVD
2024,12,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",129.0,42.0,1.0,1.0,2882.0,1074.0,181.0,294.0,0.0,1333.0,2024_12_OH_PWM
2024,12,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",83.0,25.0,1.0,0.0,1368.0,260.0,86.0,516.0,0.0,506.0,2024_12_OH_RDU
2024,12,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",88.0,25.0,2.0,0.0,1492.0,290.0,11.0,291.0,0.0,900.0,2024_12_OH_RIC
2024,12,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",9.0,4.0,0.0,0.0,263.0,24.0,0.0,149.0,0.0,90.0,2024_12_OH_ROA
2024,12,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",56.0,21.0,0.0,0.0,1456.0,425.0,14.0,62.0,0.0,955.0,2024_12_OH_ROC
2024,12,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",26.0,6.0,2.0,0.0,566.0,176.0,0.0,94.0,0.0,296.0,2024_12_OH_RSW
2024,12,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",308.0,75.0,2.0,0.0,4908.0,1849.0,198.0,578.0,0.0,2283.0,2024_12_OH_SAV
2024,12,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",93.0,30.0,0.0,0.0,1730.0,773.0,37.0,203.0,0.0,717.0,2024_12_OH_SBN
2024,12,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",124.0,32.0,3.0,0.0,2507.0,668.0,73.0,135.0,0.0,1631.0,2024_12_OH_SDF
2024,12,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",57.0,22.0,0.0,0.0,1573.0,434.0,62.0,149.0,0.0,928.0,2024_12_OH_SGF
2024,12,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",188.0,36.0,2.0,0.0,2244.0,642.0,518.0,353.0,0.0,731.0,2024_12_OH_SHV
2024,12,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",56.0,15.0,0.0,0.0,662.0,300.0,33.0,88.0,0.0,241.0,2024_12_OH_SRQ
2024,12,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",51.0,17.0,0.0,0.0,1447.0,464.0,5.0,241.0,0.0,737.0,2024_12_OH_STL
2024,12,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",73.0,26.0,1.0,0.0,1758.0,442.0,291.0,122.0,0.0,903.0,2024_12_OH_SYR
2024,12,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",105.0,17.0,3.0,1.0,2340.0,153.0,634.0,111.0,0.0,1442.0,2024_12_OH_TLH
2024,12,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",20.0,6.0,0.0,1.0,764.0,62.0,23.0,82.0,0.0,597.0,2024_12_OH_TRI
2024,12,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",119.0,30.0,4.0,0.0,2233.0,1016.0,0.0,153.0,0.0,1064.0,2024_12_OH_TUL
2024,12,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",270.0,90.0,3.0,0.0,7481.0,1626.0,129.0,907.0,12.0,4807.0,2024_12_OH_TYS
2024,12,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",89.0,22.0,2.0,4.0,2164.0,361.0,90.0,125.0,0.0,1588.0,2024_12_OH_VPS
2024,12,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",43.0,5.0,0.0,0.0,636.0,92.0,8.0,44.0,0.0,492.0,2024_12_OH_XNA
2024,12,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_12_OO_ABE
2024,12,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",420.0,56.0,0.0,0.0,3728.0,1722.0,503.0,412.0,0.0,1091.0,2024_12_OO_ABQ
2024,12,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",60.0,23.0,1.0,0.0,3332.0,2319.0,837.0,176.0,0.0,0.0,2024_12_OO_ABR
2024,12,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",55.0,11.0,0.0,0.0,1640.0,907.0,682.0,51.0,0.0,0.0,2024_12_OO_ABY
2024,12,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",90.0,22.0,3.0,0.0,1704.0,815.0,671.0,176.0,0.0,42.0,2024_12_OO_ACT
2024,12,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",155.0,20.0,0.0,1.0,1488.0,318.0,655.0,244.0,0.0,271.0,2024_12_OO_ACV
2024,12,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",90.0,18.0,3.0,0.0,1265.0,489.0,453.0,87.0,59.0,177.0,2024_12_OO_AEX
2024,12,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",26.0,12.0,0.0,0.0,1200.0,916.0,259.0,25.0,0.0,0.0,2024_12_OO_AGS
2024,12,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",73.0,26.0,0.0,1.0,2290.0,1385.0,68.0,201.0,0.0,636.0,2024_12_OO_ALB
2024,12,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",62.0,8.0,0.0,0.0,433.0,205.0,0.0,20.0,0.0,208.0,2024_12_OO_AMA
2024,12,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",54.0,21.0,2.0,0.0,1779.0,1365.0,311.0,103.0,0.0,0.0,2024_12_OO_APN
2024,12,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",771.0,266.0,42.0,37.0,28634.0,9404.0,5787.0,9781.0,0.0,3662.0,2024_12_OO_ASE
2024,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",599.0,189.0,5.0,2.0,23235.0,16633.0,4186.0,2309.0,0.0,107.0,2024_12_OO_ATL
2024,12,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",355.0,89.0,21.0,3.0,7656.0,4467.0,2137.0,544.0,0.0,508.0,2024_12_OO_ATW
2024,12,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",482.0,85.0,2.0,0.0,6712.0,2411.0,2551.0,1153.0,30.0,567.0,2024_12_OO_AUS
2024,12,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",56.0,18.0,0.0,0.0,1553.0,455.0,0.0,342.0,0.0,756.0,2024_12_OO_AVL
2024,12,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",79.0,21.0,3.0,1.0,1261.0,697.0,392.0,172.0,0.0,0.0,2024_12_OO_AZO
2024,12,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",12.0,2.0,0.0,0.0,49.0,33.0,0.0,16.0,0.0,0.0,2024_12_OO_BDL
2024,12,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",53.0,7.0,0.0,0.0,376.0,300.0,0.0,24.0,0.0,52.0,2024_12_OO_BFF
2024,12,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",147.0,19.0,0.0,0.0,1220.0,927.0,51.0,82.0,0.0,160.0,2024_12_OO_BFL
2024,12,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",112.0,24.0,0.0,0.0,1601.0,1255.0,56.0,113.0,0.0,177.0,2024_12_OO_BHM
2024,12,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",33.0,11.0,0.0,0.0,938.0,205.0,133.0,290.0,0.0,310.0,2024_12_OO_BIH
2024,12,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",118.0,10.0,0.0,0.0,331.0,221.0,88.0,22.0,0.0,0.0,2024_12_OO_BIL
2024,12,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",240.0,52.0,0.0,2.0,5005.0,3732.0,675.0,390.0,0.0,208.0,2024_12_OO_BIS
2024,12,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.0,18.0,2.0,1.0,2222.0,1942.0,35.0,243.0,2.0,0.0,2024_12_OO_BJI
2024,12,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",82.0,5.0,4.0,0.0,412.0,21.0,354.0,12.0,0.0,25.0,2024_12_OO_BLI
2024,12,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",345.0,95.0,0.0,0.0,7396.0,3433.0,1800.0,915.0,0.0,1248.0,2024_12_OO_BNA
2024,12,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",1002.0,216.0,13.0,3.0,13305.0,4552.0,3157.0,2079.0,0.0,3517.0,2024_12_OO_BOI
2024,12,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",61.0,7.0,3.0,0.0,1192.0,128.0,1051.0,13.0,0.0,0.0,2024_12_OO_BPT
2024,12,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",37.0,14.0,0.0,0.0,1408.0,1241.0,138.0,29.0,0.0,0.0,2024_12_OO_BQK
2024,12,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",54.0,14.0,3.0,1.0,2107.0,1072.0,782.0,253.0,0.0,0.0,2024_12_OO_BRD
2024,12,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",84.0,25.0,4.0,0.0,1901.0,1509.0,98.0,81.0,0.0,213.0,2024_12_OO_BRO
2024,12,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",58.0,6.0,0.0,0.0,298.0,252.0,0.0,46.0,0.0,0.0,2024_12_OO_BTM
2024,12,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",18.0,1.0,2.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,2024_12_OO_BTR
2024,12,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",45.0,20.0,0.0,0.0,1768.0,1374.0,243.0,151.0,0.0,0.0,2024_12_OO_BTV
2024,12,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",69.0,19.0,0.0,0.0,1465.0,1093.0,186.0,186.0,0.0,0.0,2024_12_OO_BUF
2024,12,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",332.0,80.0,1.0,3.0,3975.0,939.0,298.0,755.0,0.0,1983.0,2024_12_OO_BUR
2024,12,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",162.0,26.0,0.0,0.0,1866.0,519.0,644.0,158.0,0.0,545.0,2024_12_OO_BZN
2024,12,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",59.0,14.0,0.0,0.0,684.0,327.0,0.0,55.0,0.0,302.0,2024_12_OO_CAE
